objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237657190909149278,8.94575479354586,-0.180836311443717,5.747791,17.97031,17.68917,17.45349,0.09886326,STARBURST,9.19,0.9
1237655497594896656,213.27120030798,-3.22421988121141,2.396584,18.14336,17.92304,17.58436,0.08210771,STARBURST,9.09,1.7
1237655473967399227,247.583689629241,42.3109880334632,4.152472,18.13443,17.81438,17.53968,0.07096393,STARBURST,9.27,0.9
1237654652561064445,120.413597670234,36.4796674249642,3.32657,20.60296,19.97631,19.60466,0.2314027,STARBURST,9.33,0.3
1237654605873479947,185.049479933734,5.3670743492794,3.586432,18.14948,17.65553,17.25247,0.1074807,STARBURST,9.82,1.1
1237653665788068264,132.517647423721,2.30592558157251,4.98674,17.6165,17.24317,16.90748,0.07355305,STARBURST,9.49,1.1
1237653614794309794,135.201854009861,52.738011040128,4.25563,18.0813,17.59878,17.24609,0.102839,STARBURST,9.79,1.3
1237652942622425737,322.721399039984,10.6279956049852,5.520274,17.96192,17.47304,17.14007,0.05948438,STARBURST,9.75,0.9
1237652934037536897,327.350794286811,-8.60099046835713,5.521995,17.74356,17.26593,16.90516,0.1028006,STARBURST,9.89,2.1
1237652629099184288,1.47391121650303,-10.6667163411776,4.872262,18.23249,17.79206,17.46103,0.07645772,STARBURST,9.45,0.5
1237652598489153888,315.901574438961,-7.51198742546765,2.263968,18.64738,17.94164,17.4858,0.08560722,STARBURST,9.77,0.5
1237651822707343532,211.254802541003,4.5239309615373,2.599199,18.30646,18.34313,18.19664,0.03321104,STARBURST,8.04,0.3
1237651251509854443,232.841504289185,55.5682314011858,4.433266,18.15195,17.62198,17.23018,0.09005008,STARBURST,9.63,0.5
1237678617437339720,44.5159542254835,0.814186814685763,3.381332,18.41584,17.86311,17.47963,0.1342641,STARBURST,10.23,3.5
1237678617436946622,43.6674472863612,0.830719360923615,4.078165,18.28954,17.84091,17.48363,0.1061127,STARBURST,9.64,2.0
1237663277929988220,5.04059185878171,0.592081607807702,4.935613,18.5673,18.15606,17.8165,0.1050261,STARBURST,9.51,1.1
1237678617427378399,21.8109256290269,1.15335923223615,7.306575,16.78991,16.22247,15.85995,0.08251984,STARBURST,10.19,2.4
1237670961081483442,32.1371270507276,14.3156179973779,7.117168,17.97231,17.62258,17.29661,0.08649373,STARBURST,9.5,2.1
1237663543687905439,341.478991273816,0.386160715071346,5.627759,17.57089,16.96553,16.45461,0.06938419,STARBURST,9.94,2.1
1237666340798136357,13.2527907449234,1.10941358316812,5.922743,17.28685,17.11061,16.87127,0.07858741,STARBURST,9.33,3.8
1237666338653667484,20.1916206185934,-0.62007299421927,2.077306,18.76526,18.61125,18.41319,0.09333009,STARBURST,8.85,1.7
1237663784746876936,28.7776421291712,0.508321189971853,4.923675,17.57636,17.0625,16.69882,0.08077013,STARBURST,9.92,1.2
1237663784744255690,22.7844890811683,0.501827689820269,6.005167,18.13419,17.41671,16.96489,0.08155697,STARBURST,9.99,0.8
1237663784209219602,26.976988720266,0.176450114099467,2.46629,17.38322,17.06659,16.89309,0.02914801,STARBURST,8.53,0.3
1237663784199389431,4.62839772939987,0.123562156674965,3.615062,17.99573,17.52256,17.13437,0.08056682,STARBURST,9.62,0.9
1237663783123812456,0.314504736199359,-0.803040653472942,4.477562,18.22664,17.6054,17.1678,0.1276248,STARBURST,10.02,1.2
1237663782594150660,16.8739918063268,-1.14007672062234,4.419216,18.68521,17.96795,17.58087,0.2228021,STARBURST,10.11,1.2
1237663782589497492,6.18722723618101,-1.16110609508733,1.693007,19.34321,18.91625,18.54044,0.106198,STARBURST,9.44,0.6
1237663544222548267,336.44755315749,0.734143455060547,1.656686,19.10823,18.76937,18.3966,0.09725707,STARBURST,9.13,0.8
1237663542610952372,334.127240057745,-0.574406252420535,3.361906,17.41642,16.86248,16.48616,0.1114668,STARBURST,10.22,3.2
1237663278460240033,349.969306706601,0.968720741134869,1.94302,19.59461,18.97235,18.57619,0.1818905,STARBURST,9.76,1.4
1237660937165734002,133.705008658372,57.6701645838444,20.25028,14.8313,13.95974,13.52574,0.014229,STARBURST,9.62,0.1
1237657191447134395,11.5609188319489,0.280548913767334,3.12605,18.5729,18.12665,17.76126,0.1237888,STARBURST,9.67,1.8
1237657070090780897,39.8141501518433,-0.607556098065562,2.918582,18.2773,17.86707,17.51561,0.0724632,STARBURST,9.29,0.7
1237654599953416329,151.5348495727,2.96904160764437,15.86436,16.37599,15.73335,15.40522,0.02214443,STARBURST,9.47,0.2
1237653653451309211,13.6658151621814,15.9130395063717,2.053383,19.46538,18.80754,18.45471,0.2365783,STARBURST,10.21,6.6
1237653651847381197,29.2129158587494,13.5413584638075,1.912673,18.29355,17.92936,17.61078,0.149163,STARBURST,9.67,2.7
1237653500434776156,42.0683869052747,-8.9300016415936,20.42467,14.79406,14.25188,13.98052,0.01632354,STARBURST,9.83,0.3
1237652901311283316,60.4567569751151,-5.1744331208588,3.408544,18.37701,17.78623,17.35667,0.1093374,STARBURST,9.92,1.8
1237651753993961688,142.608406593553,1.91563346550299,3.564,18.43968,17.90839,17.5321,0.1496102,STARBURST,9.82,2.4
1237651753453551995,134.554574147181,1.37282342484562,2.858454,18.20218,17.7394,17.36336,0.07152651,STARBURST,9.44,0.7
1237651539250577504,193.761540366584,67.4797171483647,4.692464,17.38403,17.2209,17.12365,0.0279711,STARBURST,8.32,0.2
1237651272975646919,193.231011849016,67.3183009129869,3.664779,17.20757,16.77326,16.43478,0.08290067,STARBURST,9.91,1.8
1237651271887159530,128.797091740343,52.2458569526357,5.185362,17.71293,17.30814,17.01397,0.05776248,STARBURST,9.45,0.8
1237651192434000081,136.515163863077,56.1758626371656,4.681997,17.30461,16.79238,16.34943,0.1410163,STARBURST,10.3,3.4
1237651192432033999,131.060130956588,52.9761105400674,3.871773,17.53233,16.98701,16.63629,0.04480064,STARBURST,9.41,0.3
1237651190284550321,132.996131624146,51.8714526948725,4.369454,17.715,17.15231,16.706,0.09777963,STARBURST,10.09,1.3
1237649961381265539,49.8105863054018,-8.06981039332957,3.710344,17.6692,17.32594,16.98416,0.1249658,STARBURST,9.81,7.2
1237648722830688271,155.600556206072,1.19823180619377,16.01826,14.81543,14.33894,14.1106,0.02162867,STARBURST,9.96,1.7
1237648722828919001,151.629466303817,1.09353454641825,6.707788,16.88367,16.37432,16.04648,0.04709719,STARBURST,9.68,0.9
1237651212824740132,259.784590182645,57.3249671600675,9.091828,16.74626,16.20633,15.91757,0.03052178,STARBURST,9.27,0.3
1237651225171132458,256.083416008041,60.727959812237,3.910439,17.21079,16.80189,16.43882,0.09745187,STARBURST,10.08,4.1
1237655549666525605,239.52762294604,-0.589655617849876,5.080805,18.52071,17.80062,17.29949,0.08439679,STARBURST,9.72,0.4
1237655468602687581,237.039949900445,1.2268076753421,10.56641,16.76236,16.3399,16.09875,0.03130922,STARBURST,9.17,1.4
1237655494904119575,199.596695118469,-2.30944740060194,4.356042,18.13624,17.63899,17.29804,0.1601901,STARBURST,9.98,3.4
1237650761323643030,195.636635355926,-2.83055072009468,4.584649,18.65667,18.0604,17.75694,0.1600459,STARBURST,10.01,2.5
1237650371023208537,190.111518387335,-2.11926551556941,5.90498,17.15107,16.64001,16.21034,0.08885352,STARBURST,10.13,2.3
1237653588484882993,127.200673992204,46.3747846122307,5.233949,19.93772,18.83102,18.33572,0.2807401,STARBURST,10.42,0.6
1237658204501311712,151.279293221362,44.6924775813039,2.929078,18.06204,17.41048,17.00076,0.138682,STARBURST,10.33,2.3
1237658191613985014,132.605316893884,35.5733242010013,8.337663,17.53853,17.1031,16.82298,0.05618777,STARBURST,9.23,0.4
1237657855536201847,180.182610956,51.4725318675441,2.989595,18.17218,17.59002,17.11368,0.1780591,STARBURST,10.37,6.2
1237657630603608144,187.433743795147,53.4498470786275,7.161529,17.85692,17.48229,17.24224,0.03607658,STARBURST,8.72,0.2
1237657608036941991,128.357113101672,41.0543518466632,9.281816,17.67975,17.42756,17.30502,0.02497498,STARBURST,8.0,0.1
1237657594608026200,115.151415042299,28.1589228495558,3.918802,18.84069,18.65428,18.36195,0.06249612,STARBURST,8.75,0.3
1237657190910918934,13.0174847758512,-0.0788404972342957,1.297214,20.50225,19.96938,19.54037,0.140912,STARBURST,9.44,0.5
1237656906352099385,353.18763500418,-0.979397985887427,7.104435,16.36753,15.97637,15.81594,0.02375664,STARBURST,8.92,0.6
1237655691945837115,235.013045803491,-1.94101484270121,5.487619,18.1065,17.56719,17.18015,0.100257,STARBURST,9.94,2.4
1237655499744870670,218.96809006816,-1.27526901268611,4.589062,17.81751,17.50735,17.2115,0.05583258,STARBURST,9.08,0.7
1237655374649688506,253.274626880643,35.920966465673,2.717539,19.07284,18.57162,18.22609,0.178996,STARBURST,9.97,2.7
1237655108919099605,204.200006609102,59.0642008334766,4.096672,17.87257,17.7313,17.58232,0.06534649,STARBURST,8.77,0.9
1237654652562112865,122.254872301416,38.4170143945375,5.7571,18.44391,18.01029,17.69287,0.08811138,STARBURST,9.32,0.7
1237653441374453921,351.013077681691,-9.85009554643957,3.365788,18.28153,17.99982,17.7155,0.06834919,STARBURST,8.87,0.7
1237652946378096853,359.850051824939,-10.844405540603,6.454672,18.15549,17.61169,17.23567,0.1041993,STARBURST,9.96,1.1
1237651714259878051,245.115189389859,49.4973859427062,5.542419,18.00617,17.6474,17.41229,0.04576233,STARBURST,8.84,0.2
1237651252041482387,214.034131580252,62.7522888665189,5.060282,17.91534,17.4254,17.08585,0.06867152,STARBURST,9.42,0.5
1237651250977243258,243.339952647946,48.1550410744424,7.449807,16.38565,16.00019,15.81517,0.02006733,STARBURST,9.13,0.3
1237678617433211055,35.1613247237485,0.902497345267977,8.681124,16.60839,16.0628,15.75311,0.02938166,STARBURST,9.4,0.4
1237673709868810484,138.04949991821,1.85201026654895,2.935622,18.94782,18.53869,18.22979,0.1663421,STARBURST,9.44,2.3
1237666407919976570,32.9354008304151,-0.179401120503694,7.790829,17.6159,17.21185,16.93237,0.08695806,STARBURST,9.83,1.6
1237666299481161886,48.6687082884951,-0.898073829947392,5.02739,18.24452,17.52734,17.07533,0.1401996,STARBURST,10.09,0.5
1237660935554007212,132.401335938988,54.9695800587961,4.074659,17.82478,17.45979,17.27467,0.02605647,STARBURST,8.37,0.1
1237660241924128923,49.641342965377,0.925465003555802,19.79529,15.77726,15.30692,15.00599,0.03587931,STARBURST,9.6,1.5
1237657586561908888,42.7394148994726,0.36938768982941,8.366663,16.51262,16.09013,15.79575,0.04421017,STARBURST,9.56,2.4
1237653665795342476,149.11912306113,2.85614422930466,3.713336,18.23751,17.96493,17.68995,0.09253904,STARBURST,9.15,1.6
1237653665255063745,141.353038616286,2.0909999897066,5.868032,17.44273,16.78199,16.35745,0.1249363,STARBURST,10.33,2.4
1237651822714552480,227.796819538654,3.78640011211191,4.094605,17.87771,17.30388,16.91068,0.1336428,STARBURST,10.08,2.1
1237651753994944638,144.792092876034,2.07649998733759,5.827201,18.28422,17.68272,17.28686,0.09981398,STARBURST,9.75,0.7
1237651753469804644,171.614114256161,2.05550073719463,5.200882,17.88931,17.39113,17.04741,0.1010498,STARBURST,9.9,1.4
1237651737375801540,198.735550369863,3.08304856225881,2.82048,18.133,17.62902,17.2972,0.04147337,STARBURST,9.04,0.2
1237651538176377009,190.792484569652,66.8096970413229,2.787356,19.64161,19.11632,18.76588,0.2174406,STARBURST,9.67,2.2
1237651537641537688,202.081166405777,65.6718433243489,2.488134,18.70694,18.48668,18.28,0.1420226,STARBURST,9.22,3.2
1237651274034512175,126.542566658897,53.001693648271,3.415814,17.70685,17.43473,17.15627,0.06358196,STARBURST,9.01,0.8
1237651272969748613,159.326941760343,65.4067074655854,4.057682,18.28781,17.71058,17.30371,0.1207022,STARBURST,10.05,1.4
1237651272964309188,137.243356142582,58.4994475796834,9.752588,16.35822,15.9112,15.62204,0.04047567,STARBURST,9.27,0.2
1237651272438382738,190.815446065356,67.0256703622837,11.22553,16.81631,16.26628,15.85609,0.1067152,STARBURST,10.5,8.4
1237651252019003680,122.135225817448,45.6437876714638,5.395595,17.3503,16.89362,16.56068,0.04816542,STARBURST,9.56,0.8
1237651190813098109,116.050579896713,37.0437746546304,4.675315,17.66137,17.3678,17.15093,0.03640903,STARBURST,8.76,0.5
1237650795681743018,142.951118438733,-0.408383825508207,6.889102,17.34195,17.15759,17.06548,0.0188967,STARBURST,7.89,0.1
1237649919502319784,14.350509243217,14.4378975321763,4.243093,17.55989,16.92085,16.47382,0.1163344,STARBURST,10.4,2.7
1237649918430675052,19.1636119210275,13.3695825315349,3.636809,18.44873,17.7606,17.27402,0.06036651,STARBURST,9.62,0.4
1237648722831737006,158.055750390266,1.22837221264404,3.150384,18.33558,17.66992,17.22294,0.127444,STARBURST,10.22,1.8
1237663784743338184,20.7750147794527,0.602181533161208,2.81319,18.75908,18.58759,18.27155,0.08977543,STARBURST,8.84,1.1
1237666339190276195,19.5758851387381,-0.20770994649172,3.628224,19.19199,18.59136,18.19985,0.1746464,STARBURST,9.77,1.0
1237663784205025406,17.3923421702797,0.0270926886947707,3.709984,17.75675,17.3487,17.04441,0.08561965,STARBURST,9.87,1.6
1237666339725836414,16.5906571935662,0.238208160870375,4.58239,17.78679,17.13127,16.67989,0.07063187,STARBURST,9.96,1.0
1237666339724984390,14.5988577532251,0.354953791635804,2.623792,19.16453,18.6106,18.23931,0.1244623,STARBURST,9.65,0.7
1237663716555292789,9.29265262797276,0.85799246293414,2.425297,18.79231,18.47849,18.30195,0.1649342,STARBURST,9.45,3.7
1237663278465155352,1.24251621494878,0.979987131558164,6.748384,17.07361,16.56688,16.17859,0.09486655,STARBURST,10.22,2.3
1237656906350985621,350.624194219576,-0.924100742343033,1.543716,20.13572,19.3377,18.84035,0.1984573,STARBURST,9.92,1.0
1237663542612394219,337.438389361497,-0.572144028670396,2.741082,19.19047,18.75164,18.47772,0.2113563,STARBURST,9.69,5.5
1237663479259857052,335.794615565221,0.0804238853500178,4.633059,18.30084,17.81161,17.43932,0.08923814,STARBURST,9.47,0.9
1237663544222220687,335.688388978679,0.666987772535093,3.626559,17.95229,17.51008,17.15057,0.06076047,STARBURST,9.3,0.6
1237656239009562876,326.911439730936,1.07899087268681,4.058454,18.42011,17.77366,17.32206,0.1704395,STARBURST,10.3,4.8
1237655746705752228,264.83016687982,57.4148112513487,4.277658,17.94552,17.50324,17.16056,0.04649404,STARBURST,9.09,0.4
1237651213360758837,259.17127713769,59.3158940076377,5.890637,16.9703,16.60759,16.24734,0.05586731,STARBURST,9.46,1.1
1237650369948811339,188.542186353051,-2.93887988832221,7.875099,16.29446,15.92578,15.63921,0.04868636,STARBURST,9.5,1.5
1237650760783298680,187.639925777456,-3.21336814471325,3.763611,17.73301,17.40612,17.11831,0.07095339,STARBURST,9.25,0.4
1237650371017769109,177.610877813869,-2.17169034244146,7.119931,17.5807,17.08616,16.71045,0.06012044,STARBURST,9.59,0.6
1237648721789911342,230.975564073876,0.348981848274857,5.335764,17.75407,17.33259,17.05033,0.03743947,STARBURST,8.73,0.2
1237648722320687307,216.991543074095,0.715009021912628,2.591613,18.20382,17.68211,17.29644,0.05666894,STARBURST,9.33,0.3
1237648702972559538,197.353195300317,-1.06589787673515,5.856793,17.59598,17.3469,17.08334,0.07514119,STARBURST,9.17,1.7
1237674649387729135,170.711672169153,-0.764356963939164,5.379322,18.20763,17.71656,17.37088,0.1127377,STARBURST,9.64,1.1
1237648720153215106,171.41861995826,-0.860792597442877,7.771533,17.43785,17.11784,16.87315,0.04026347,STARBURST,8.96,0.5
1237654670276165820,158.485328624008,0.070858009162587,3.527319,18.42543,17.81794,17.31,0.06500728,STARBURST,9.46,0.3
1237654670276100252,158.313296360052,0.000829206302454921,8.814614,17.9374,17.616,17.3319,0.03250533,STARBURST,8.77,0.3
1237651752386822275,150.551636932594,0.980092334879519,2.818927,18.16021,17.80733,17.54702,0.1333117,STARBURST,9.62,3.4
1237648722839273636,175.333292701902,1.24440131721541,4.263756,18.04359,17.72439,17.43414,0.06024012,STARBURST,8.92,0.4
1237648721236000897,191.976069215887,-0.186235502441531,5.884876,18.09484,17.72162,17.4258,0.09021423,STARBURST,9.48,1.1
1237648721226236084,169.771756307046,-0.205941146049937,4.980781,18.34451,17.69224,17.31247,0.09867069,STARBURST,9.76,0.4
1237651801235062989,152.259238936509,0.111673025615564,2.235838,18.23637,17.81577,17.47442,0.09599313,STARBURST,9.53,1.0
1237651800697012368,149.456119470034,-0.269470249419188,5.083813,16.99232,16.59272,16.24271,0.08184298,STARBURST,9.92,3.1
1237651801770361001,148.542513127319,0.605445475241627,5.010748,17.73464,17.19859,16.82011,0.03512238,STARBURST,9.47,0.4
1237648721215684828,145.689355681376,-0.0113375642430235,4.55217,18.55596,17.8489,17.39351,0.09768173,STARBURST,9.74,0.2
1237650795683446889,146.85676246068,-0.27406662438212,8.779942,18.5189,18.00645,17.75279,0.02196459,STARBURST,8.46,0.1
1237660241923998217,49.3428409771503,0.858295418960084,3.657321,20.88301,19.93663,19.50289,0.3354704,STARBURST,10.37,3.9
1237657607500595415,130.054490024968,41.5450348892179,4.98512,18.34111,17.89363,17.58983,0.1164413,STARBURST,9.67,1.8
1237657595687272741,123.819442719314,38.3485155899235,2.479832,18.02132,17.57973,17.29283,0.04043006,STARBURST,8.74,0.1
1237655472357572708,247.653108599823,40.1315351758081,4.609946,17.55477,17.0206,16.61954,0.07778725,STARBURST,10.04,2.9
1237655347812827390,223.259791508531,55.9352280167407,5.893562,16.97281,16.5592,16.22429,0.06456392,STARBURST,9.56,0.9
1237655123935559841,184.568424044909,3.75479131210087,6.726438,17.50763,17.02406,16.6837,0.07877406,STARBURST,9.55,0.2
1237654602642882670,163.060981586139,5.48579459565709,5.284502,17.92488,17.50996,17.15824,0.05616935,STARBURST,9.23,0.5
1237654602640982052,158.747540438609,5.36272291194649,4.128285,18.22597,17.64401,17.16017,0.09849302,STARBURST,9.98,0.8
1237654602101555339,152.94870230547,4.8268360231041,6.507581,17.50982,17.2564,17.0895,0.02897126,STARBURST,8.53,0.3
1237652900743938246,350.38257071223,-9.48502152695758,3.50869,18.23777,17.47853,16.96086,0.1262729,STARBURST,10.22,0.4
1237651538182078629,219.97765304202,62.511599674189,6.362439,18.01218,17.70709,17.38095,0.1400219,STARBURST,9.79,5.4
1237651250956206253,155.513282319635,61.8069443259481,6.64249,17.67618,17.48425,17.21189,0.07088405,STARBURST,9.03,0.6
1237651249893408858,209.918367749953,61.7245641075433,5.079284,17.57607,17.18597,16.87708,0.06969397,STARBURST,9.41,0.9
1237651249893081286,208.490964510554,61.996260181121,6.074942,17.09557,16.50871,16.05686,0.07290915,STARBURST,10.41,3.3
1237651249878860019,142.910471898932,56.5552236267182,2.854275,20.02616,19.68672,19.45791,0.04905932,STARBURST,8.03,0.1
1237674651533574297,166.952560525756,0.924297128774799,7.074893,17.5045,17.18187,16.87304,0.06122645,STARBURST,9.24,0.8
1237674461486841982,135.438311619921,0.521885744081834,17.39716,15.78228,15.37961,15.19656,0.01849118,STARBURST,9.35,0.5
1237673700742135908,37.1891371155927,-8.46020891608206,7.888753,16.34641,16.16804,15.93775,0.05881289,STARBURST,9.3,3.8
1237663785284141178,29.746722130366,1.00576193223001,4.304494,18.25385,17.77311,17.44232,0.1640724,STARBURST,10.04,5.0
1237663784744124462,22.4971620600422,0.491138716122775,6.682635,16.54822,16.28058,16.12672,0.03349935,STARBURST,9.0,0.8
1237663783678705834,41.5262828646567,-0.295173237534616,4.939107,17.7699,17.15353,16.72628,0.08089089,STARBURST,9.8,0.5
1237663783663632545,7.18052975111069,-0.243427090885361,3.097803,18.24095,17.79527,17.47169,0.06010011,STARBURST,9.48,0.6
1237663783131480193,17.8252019724892,-0.749839804452113,5.233471,18.24287,17.51777,17.05533,0.1311487,STARBURST,10.38,1.6
1237663782599065842,28.0946655963322,-1.07520322240367,2.24686,19.65218,18.84544,18.39188,0.2295175,STARBURST,10.07,1.3
1237663782598738037,27.318459140796,-1.1761675760309,3.782646,17.9394,17.36428,17.02087,0.1072347,STARBURST,9.91,2.2
1237663716019405048,11.6363207879504,0.518361693911197,3.126976,18.38943,17.59468,17.14696,0.2175741,STARBURST,10.55,4.1
1237663716018094255,8.58982599851703,0.497621465522217,4.329268,17.91614,17.57265,17.31405,0.05537141,STARBURST,8.99,0.5
1237663479800004773,343.231633363931,0.453592952933861,1.728295,19.31049,18.96176,18.64852,0.04245255,STARBURST,8.21,0.1
1237663278460895361,351.463260621394,0.906249492784325,3.744007,18.35376,18.03089,17.72704,0.1161278,STARBURST,9.56,2.7
1237663204922425458,18.8479807981103,0.632293437854781,4.520252,17.43281,16.64638,16.23497,0.03573662,STARBURST,9.48,0.1
1237660241924063431,49.5658068589227,0.972497676220467,4.042067,18.28437,17.97099,17.69865,0.03629069,STARBURST,8.54,0.4
1237659895638000031,262.586542710226,54.7658690547187,4.526663,18.04203,17.47466,17.08297,0.09926825,STARBURST,9.92,1.3
1237657191447789650,12.9934028124489,0.248508618837733,3.829469,19.15295,18.50135,18.04344,0.2120516,STARBURST,10.21,3.5
1237657191444447422,5.4438185296209,0.317322852879536,2.816541,19.18085,18.75835,18.34939,0.1069981,STARBURST,9.27,0.7
1237656971300700297,9.91791538919841,-0.558075310574274,3.496769,17.96532,17.56191,17.24787,0.1167493,STARBURST,9.74,2.6
1237656906344300745,335.389100944619,-0.955875700286027,2.603789,18.00618,17.75612,17.45257,0.06991841,STARBURST,8.96,1.2
1237654386268831959,127.754069634208,45.5804732422874,5.374704,17.82294,17.54064,17.2779,0.05401324,STARBURST,8.86,0.5
1237654029255835774,173.801162359615,2.0103447844037,3.464056,18.18767,17.81882,17.52152,0.07476785,STARBURST,9.46,1.0
1237653651311886438,32.3532416636257,12.8091965959179,4.997139,17.60195,17.08025,16.70718,0.06099095,STARBURST,9.53,1.3
1237653650773770415,29.5091679979764,12.7152933998264,6.555174,17.60011,17.06735,16.6421,0.08078706,STARBURST,9.88,1.5
1237653613721485525,138.821146611226,53.4862771307684,2.380734,19.10949,18.95845,18.75035,0.04609611,STARBURST,8.07,0.2
1237652901841141852,44.4785026263211,-6.77467468715172,10.61422,16.78922,16.3902,15.97788,0.05743285,STARBURST,9.95,2.5
1237652899692216481,41.3881910752538,-8.86672584797035,3.044143,17.67098,17.1295,16.7365,0.1263642,STARBURST,10.18,4.0
1237651752920744286,143.832254439694,1.16941690801912,7.889219,18.02283,17.51025,17.21445,0.07101727,STARBURST,9.29,0.5
1237651737379209283,206.531687558661,3.0330767276199,2.66592,19.33061,18.78602,18.43694,0.1967718,STARBURST,9.94,4.9
1237651736834080951,187.759434206102,2.84057708226801,3.522475,18.48897,17.78137,17.33514,0.2076073,STARBURST,10.31,2.3
1237651496830107904,116.605876163316,42.9699563030731,3.90971,17.87805,17.49092,17.2197,0.0412807,STARBURST,8.82,0.3
1237651251489079373,139.897921796026,57.0144154241673,5.100631,17.43769,16.87784,16.38922,0.08971809,STARBURST,10.19,1.7
1237651250412323012,132.218580688772,51.7591014728688,3.087008,18.42524,18.37271,18.13612,0.05011883,STARBURST,8.53,0.4
1237650796751421818,133.643894987667,0.485039027240536,6.013224,17.16834,16.56549,16.20534,0.05317194,STARBURST,9.68,0.6
1237649963533205614,59.6912446732454,-5.04416434218218,8.675968,16.83066,16.19519,15.72212,0.06653621,STARBURST,10.45,4.6
1237649963530649630,53.9261203638876,-5.95187544832321,3.777271,17.83803,17.15947,16.64083,0.1507758,STARBURST,10.6,2.6
1237649920576258171,14.8276161707323,15.3836699359727,4.46375,18.0755,17.45647,16.98808,0.1040783,STARBURST,9.98,1.6
1237649918973247555,32.5181508442828,12.6853848902544,12.34478,17.3748,16.76113,16.48011,0.03535912,STARBURST,9.42,0.7
1237649918968135848,20.6650648433712,13.7501002018034,5.625625,17.25674,16.79444,16.43762,0.07246645,STARBURST,9.7,1.4
1237671768542675125,258.558270252876,64.3468126768304,3.695142,18.66544,18.3012,17.96036,0.08418576,STARBURST,8.93,0.2
1237671768542871745,259.576996362571,64.2182407224467,3.155351,17.70045,17.37407,17.0605,0.08128854,STARBURST,9.31,1.3
1237655551279563230,245.157191488328,0.723260035552444,3.756241,17.74955,17.27677,16.87389,0.08488604,STARBURST,9.41,0.4
1237648675067134405,239.601256185444,0.692351836274467,4.842985,17.75318,17.13603,16.75593,0.1017071,STARBURST,9.89,1.3
1237650370487910628,193.711045064736,-2.56802502415893,4.801723,17.08975,16.72982,16.43444,0.05580393,STARBURST,9.36,1.1
1237650760782577748,186.066431628795,-3.27066961729507,4.988621,18.33946,17.89779,17.5312,0.1108442,STARBURST,9.7,1.7
1237650760246493259,187.853017123762,-3.66884422874279,8.3086,16.14583,15.81324,15.59966,0.0242866,STARBURST,8.85,0.5
1237671991342661883,206.31994700541,-1.18188765124196,2.722851,19.39157,18.78544,18.39084,0.1466782,STARBURST,9.93,1.5
1237654668667125846,162.039168057984,-1.16088377558647,3.922087,17.43703,16.96651,16.58799,0.09526952,STARBURST,10.0,2.7
1237648721756487821,154.541625091819,0.314874183369086,7.044288,17.50421,17.00278,16.66765,0.09658662,STARBURST,9.86,2.2
1237650797294583854,147.994473845956,0.984688370170557,3.169469,18.23759,17.87617,17.6106,0.0466621,STARBURST,8.75,0.4
1237648721245241488,213.08755435537,-0.157687629575399,5.998427,18.00276,17.59305,17.27882,0.08063412,STARBURST,9.24,0.6
1237663204922884193,19.9172262594989,0.722732500752347,3.963776,19.05309,18.57297,18.32394,0.1758071,STARBURST,9.47,2.4
1237663204920262768,13.8693960270494,0.707349976226326,6.603797,17.78808,17.38143,17.10006,0.0688324,STARBURST,9.7,1.1
1237657071697592475,31.0693397121132,0.689886092948025,2.304156,19.56845,18.94938,18.64819,0.2636752,STARBURST,9.92,3.0
1237657069558169829,49.5191083891231,-0.992710044968864,2.638887,19.76344,19.63576,19.67474,0.1306971,STARBURST,8.59,1.9
1237656496188096755,1.65243161501394,15.4907492735976,5.129821,18.38956,17.74557,17.33651,0.1156896,STARBURST,9.87,0.8
1237656496180363504,343.29519895747,14.514188522258,1.667216,19.72705,19.23879,18.85486,0.1667887,STARBURST,9.57,1.9
1237655498663919760,202.439017822907,-2.40216126213321,3.597228,18.61919,18.21536,17.87735,0.1822837,STARBURST,9.94,6.7
1237655464840200394,174.073646283903,62.0972766116919,2.748254,19.14247,18.79442,18.4713,0.1351507,STARBURST,9.1,0.5
1237655108359356815,123.611556529768,39.7507213061061,4.282955,17.56289,17.10328,16.77931,0.0922523,STARBURST,9.58,0.3
1237654652562112639,122.323237209312,38.3369257900074,7.194949,16.75708,16.20599,15.88934,0.04071528,STARBURST,9.54,0.6
1237652947458457729,15.210248803143,-10.0340068225973,4.967812,18.24818,17.7457,17.40845,0.1194886,STARBURST,9.56,0.3
1237652899688677581,33.1484834448075,-9.63881359573062,2.365793,19.16791,18.93417,18.69353,0.1499284,STARBURST,9.02,2.4
1237651250437226632,235.302071540231,53.2680021736834,5.105693,16.96482,16.5351,16.18755,0.07887081,STARBURST,9.95,2.2
1237651190289727648,149.327097075908,59.3812469411619,3.448261,18.39993,17.95143,17.62643,0.1941509,STARBURST,9.9,5.0
1237651067891810440,194.705064026327,65.8560048871783,7.211733,17.91939,17.63755,17.39362,0.08373961,STARBURST,9.3,1.9
1237666408458617108,36.9559696695261,0.262904799383771,4.125808,17.65839,17.30863,17.01393,0.08721683,STARBURST,9.69,2.2
1237666338114044116,13.9154010358174,-0.876653800039035,8.681991,16.82966,16.50679,16.29766,0.0479408,STARBURST,9.31,1.4
1237666301627531404,46.1501580394825,0.724194347231286,5.979071,18.3489,17.7373,17.34232,0.1444712,STARBURST,10.16,2.8
